# UNHCR Refugee Data Finder, 2024 (api.unhcr.org/population/v1/population).
# origin = country of origin, asylum = country of asylum. IDPs and returns sit on the origin==asylum rows.
origin	asylum	origin_name	asylum_name	refugees	asylum_seekers	returned_refugees	idps	returned_idps	stateless	other_of_concern	host_community
TIB	FRA	Tibetan	France	31	0	0	0	0	0	0	0
TIB	NPL	Tibetan	Nepal	12540	0	0	0	0	0	0	0
TJK	AFG	Tajikistan	Afghanistan	0	6	0	0	0	0	0	0
TJK	ARM	Tajikistan	Armenia	0	5	0	0	0	0	0	0
TJK	AUT	Tajikistan	Austria	304	23	0	0	0	0	0	0
TJK	BEL	Tajikistan	Belgium	15	25	0	0	0	0	0	0
TJK	BLR	Tajikistan	Belarus	10	0	0	0	0	0	0	0
TJK	CAN	Tajikistan	Canada	74	107	0	0	0	0	0	0
TJK	CHE	Tajikistan	Switzerland	33	7	0	0	0	0	0	0
TJK	CYP	Tajikistan	Cyprus	0	5	0	0	0	0	0	0
TJK	CZE	Tajikistan	Czechia	14	6	0	0	0	0	0	0
TJK	DEU	Tajikistan	Germany	2118	1019	0	0	0	0	0	0
TJK	DNK	Tajikistan	Denmark	13	0	0	0	0	0	0	0
TJK	EGY	Tajikistan	Egypt	0	5	0	0	0	0	0	0
TJK	ESP	Tajikistan	Spain	21	5	0	0	0	0	0	0
TJK	EST	Tajikistan	Estonia	5	0	0	0	0	0	0	0
TJK	FIN	Tajikistan	Finland	14	0	0	0	0	0	0	0
TJK	FRA	Tajikistan	France	227	33	0	0	0	0	0	0
TJK	GBR	Tajikistan	United Kingdom of Great Britain and Northern Ireland	187	669	0	0	0	0	0	0
TJK	GEO	Tajikistan	Georgia	5	5	0	0	0	0	0	0
TJK	GRC	Tajikistan	Greece	5	0	0	0	0	0	0	0
TJK	IND	Tajikistan	India	5	0	0	0	0	0	0	0
TJK	IRL	Tajikistan	Ireland	29	0	0	0	0	0	0	0
TJK	ISR	Tajikistan	Israel	0	5	0	0	0	0	0	0
TJK	ITA	Tajikistan	Italy	17	39	0	0	0	0	0	0
TJK	JOR	Tajikistan	Jordan	10	10	0	0	0	0	0	0
TJK	KGZ	Tajikistan	Kyrgyzstan	0	1390	0	0	0	0	0	0
TJK	KOR	Tajikistan	Rep. of Korea	0	483	0	0	0	0	0	0
TJK	LTU	Tajikistan	Lithuania	112	9	0	0	0	0	0	0
TJK	LUX	Tajikistan	Luxembourg	5	0	0	0	0	0	0	0
TJK	LVA	Tajikistan	Latvia	12	60	0	0	0	0	0	0
TJK	MDA	Tajikistan	Rep. of Moldova	6	23	0	0	0	0	0	0
TJK	MEX	Tajikistan	Mexico	0	14	0	0	0	0	0	0
TJK	NLD	Tajikistan	Netherlands (Kingdom of the)	56	46	0	0	0	0	0	0
TJK	NOR	Tajikistan	Norway	19	5	0	0	0	0	0	0
TJK	PAK	Tajikistan	Pakistan	7	8	0	0	0	0	0	0
TJK	POL	Tajikistan	Poland	210	242	0	0	0	0	0	0
TJK	PRT	Tajikistan	Portugal	5	0	0	0	0	0	0	0
TJK	ROU	Tajikistan	Romania	6	0	0	0	0	0	0	0
TJK	RUS	Tajikistan	Russian Federation	35	11	0	0	0	0	0	0
TJK	SWE	Tajikistan	Sweden	51	14	0	0	0	0	0	0
TJK	UKR	Tajikistan	Ukraine	19	62	0	0	0	0	0	0
TJK	USA	Tajikistan	United States of America	396	3604	0	0	0	0	0	0
TKM	AUT	Turkmenistan	Austria	11	5	0	0	0	0	0	0
TKM	BEL	Turkmenistan	Belgium	11	7	0	0	0	0	0	0
TKM	BGR	Turkmenistan	Bulgaria	12	0	0	0	0	0	0	0
TKM	CAN	Turkmenistan	Canada	17	13	0	0	0	0	0	0
TKM	CHE	Turkmenistan	Switzerland	23	10	0	0	0	0	0	0
TKM	CYP	Turkmenistan	Cyprus	9	8	0	0	0	0	0	0
TKM	CZE	Turkmenistan	Czechia	18	0	0	0	0	0	0	0
TKM	DEU	Turkmenistan	Germany	1593	219	0	0	0	0	0	0
TKM	ECU	Turkmenistan	Ecuador	5	0	0	0	0	0	0	0
TKM	EGY	Turkmenistan	Egypt	5	0	0	0	0	0	0	0
TKM	ESP	Turkmenistan	Spain	27	5	0	0	0	0	0	0
TKM	FIN	Turkmenistan	Finland	7	0	0	0	0	0	0	0
TKM	FRA	Turkmenistan	France	52	0	0	0	0	0	0	0
TKM	GBR	Turkmenistan	United Kingdom of Great Britain and Northern Ireland	63	18	0	0	0	0	0	0
TKM	GEO	Turkmenistan	Georgia	0	7	0	0	0	0	0	0
TKM	GRC	Turkmenistan	Greece	0	8	0	0	0	0	0	0
TKM	HRV	Turkmenistan	Croatia	0	5	0	0	0	0	0	0
TKM	IND	Turkmenistan	India	0	5	0	0	0	0	0	0
TKM	IRL	Turkmenistan	Ireland	5	0	0	0	0	0	0	0
TKM	ISR	Turkmenistan	Israel	0	5	0	0	0	0	0	0
TKM	ITA	Turkmenistan	Italy	6	0	0	0	0	0	0	0
TKM	KGZ	Turkmenistan	Kyrgyzstan	8	5	0	0	0	0	0	0
TKM	KOR	Turkmenistan	Rep. of Korea	0	194	0	0	0	0	0	0
TKM	MDA	Turkmenistan	Rep. of Moldova	5	10	0	0	0	0	0	0
TKM	MEX	Turkmenistan	Mexico	0	5	0	0	0	0	0	0
TKM	NGA	Turkmenistan	Nigeria	5	0	0	0	0	0	0	0
TKM	NLD	Turkmenistan	Netherlands (Kingdom of the)	90	20	0	0	0	0	0	0
TKM	NOR	Turkmenistan	Norway	9	5	0	0	0	0	0	0
TKM	PER	Turkmenistan	Peru	5	5	0	0	0	0	0	0
TKM	POL	Turkmenistan	Poland	130	32	0	0	0	0	0	0
TKM	PRT	Turkmenistan	Portugal	10	0	0	0	0	0	0	0
TKM	ROU	Turkmenistan	Romania	24	0	0	0	0	0	0	0
TKM	RUS	Turkmenistan	Russian Federation	139	13	0	0	0	0	0	0
TKM	SVK	Turkmenistan	Slovakia	5	0	0	0	0	0	0	0
TKM	SWE	Turkmenistan	Sweden	30	0	0	0	0	0	0	0
TKM	UGA	Turkmenistan	Uganda	10	8	0	0	0	0	0	0
TKM	UKR	Turkmenistan	Ukraine	5	5	0	0	0	0	0	0
TKM	USA	Turkmenistan	United States of America	241	1710	0	0	0	0	0	0
TLS	AUS	Timor-Leste	Australia	0	1176	0	0	0	0	0	0
TLS	CAN	Timor-Leste	Canada	0	5	0	0	0	0	0	0
TLS	DEU	Timor-Leste	Germany	0	10	0	0	0	0	0	0
TLS	GBR	Timor-Leste	United Kingdom of Great Britain and Northern Ireland	0	229	0	0	0	0	0	0
TLS	ISR	Timor-Leste	Israel	0	10	0	0	0	0	0	0
TLS	MYS	Timor-Leste	Malaysia	5	0	0	0	0	0	0	0
TLS	PRT	Timor-Leste	Portugal	0	5	0	0	0	0	0	0
TLS	USA	Timor-Leste	United States of America	0	18	0	0	0	0	0	0
TON	AUS	Tonga	Australia	32	1691	0	0	0	0	0	0
TON	CAN	Tonga	Canada	0	5	0	0	0	0	0	0
TON	FJI	Tonga	Fiji	5	0	0	0	0	0	0	0
TON	GBR	Tonga	United Kingdom of Great Britain and Northern Ireland	0	5	0	0	0	0	0	0
TON	NZL	Tonga	New Zealand	5	6	0	0	0	0	0	0
TON	USA	Tonga	United States of America	0	5	0	0	0	0	0	0
TTO	BEL	Trinidad and Tobago	Belgium	0	7	0	0	0	0	0	0
TTO	BRA	Trinidad and Tobago	Brazil	6	27	0	0	0	0	0	0
TTO	CAN	Trinidad and Tobago	Canada	123	201	0	0	0	0	0	0
TTO	DEU	Trinidad and Tobago	Germany	9	11	0	0	0	0	0	0
TTO	ESP	Trinidad and Tobago	Spain	9	10	0	0	0	0	0	0
TTO	GBR	Trinidad and Tobago	United Kingdom of Great Britain and Northern Ireland	206	469	0	0	0	0	0	0
TTO	IRL	Trinidad and Tobago	Ireland	0	5	0	0	0	0	0	0
TTO	ITA	Trinidad and Tobago	Italy	0	5	0	0	0	0	0	0
TTO	MEX	Trinidad and Tobago	Mexico	5	12	0	0	0	0	0	0
TTO	NLD	Trinidad and Tobago	Netherlands (Kingdom of the)	79	19	0	0	0	0	0	0
TTO	TTO	Trinidad and Tobago	Trinidad and Tobago	0	0	0	0	0	0	1333	711
TTO	USA	Trinidad and Tobago	United States of America	37	344	0	0	0	0	0	0
TUN	ARE	Tunisia	United Arab Emirates	5	0	0	0	0	0	0	0
TUN	ARG	Tunisia	Argentina	0	8	0	0	0	0	0	0
TUN	ARM	Tunisia	Armenia	0	5	0	0	0	0	0	0
TUN	AUS	Tunisia	Australia	10	9	0	0	0	0	0	0
TUN	AUT	Tunisia	Austria	48	98	0	0	0	0	0	0
TUN	BEL	Tunisia	Belgium	72	220	0	0	0	0	0	0
TUN	BGR	Tunisia	Bulgaria	5	5	0	0	0	0	0	0
TUN	BIH	Tunisia	Bosnia and Herzegovina	0	0	0	0	0	0	5	0
TUN	BRA	Tunisia	Brazil	15	466	0	0	0	0	0	0
TUN	CAN	Tunisia	Canada	237	469	0	0	0	0	0	0
TUN	CHE	Tunisia	Switzerland	192	125	59	0	0	0	0	0
TUN	CZE	Tunisia	Czechia	0	8	0	0	0	0	0	0
TUN	DEU	Tunisia	Germany	721	1656	0	0	0	0	0	0
TUN	DNK	Tunisia	Denmark	24	10	0	0	0	0	0	0
TUN	DZA	Tunisia	Algeria	0	18	0	0	0	0	0	0
TUN	ESP	Tunisia	Spain	120	95	0	0	0	0	0	0
TUN	FIN	Tunisia	Finland	7	11	0	0	0	0	0	0
TUN	FRA	Tunisia	France	780	199	0	0	0	0	0	0
TUN	GBR	Tunisia	United Kingdom of Great Britain and Northern Ireland	134	213	0	0	0	0	0	0
TUN	GRC	Tunisia	Greece	17	14	0	0	0	0	0	0
TUN	HRV	Tunisia	Croatia	0	5	0	0	0	0	0	0
TUN	HUN	Tunisia	Hungary	7	0	0	0	0	0	0	0
TUN	IRL	Tunisia	Ireland	19	87	0	0	0	0	0	0
TUN	ITA	Tunisia	Italy	821	6219	0	0	0	0	0	0
TUN	JOR	Tunisia	Jordan	10	0	0	0	0	0	0	0
TUN	KOR	Tunisia	Rep. of Korea	0	456	0	0	0	0	0	0
TUN	LBN	Tunisia	Lebanon	6	5	0	0	0	0	0	0
TUN	LIE	Tunisia	Liechtenstein	0	5	0	0	0	0	0	0
TUN	LUX	Tunisia	Luxembourg	5	80	0	0	0	0	0	0
TUN	MAR	Tunisia	Morocco	0	8	0	0	0	0	0	0
TUN	MLT	Tunisia	Malta	6	0	0	0	0	0	0	0
TUN	MRT	Tunisia	Mauritania	0	5	0	0	0	0	0	0
TUN	NLD	Tunisia	Netherlands (Kingdom of the)	59	112	0	0	0	0	0	0
TUN	NOR	Tunisia	Norway	16	5	0	0	0	0	0	0
TUN	PER	Tunisia	Peru	0	5	0	0	0	0	0	0
TUN	PHL	Tunisia	Philippines	0	6	0	0	0	0	0	0
TUN	POL	Tunisia	Poland	10	7	0	0	0	0	0	0
TUN	PRT	Tunisia	Portugal	51	11	0	0	0	0	0	0
TUN	ROU	Tunisia	Romania	7	0	0	0	0	0	0	0
TUN	SAU	Tunisia	Saudi Arabia	6	0	0	0	0	0	0	0
TUN	SVK	Tunisia	Slovakia	5	0	0	0	0	0	0	0
TUN	SVN	Tunisia	Slovenia	0	12	0	0	0	0	0	0
TUN	SWE	Tunisia	Sweden	52	21	0	0	0	0	0	0
TUN	SYR	Tunisia	Syrian Arab Rep.	5	15	0	0	0	0	0	0
TUN	URY	Tunisia	Uruguay	0	7	0	0	0	0	0	0
TUN	USA	Tunisia	United States of America	121	715	0	0	0	0	0	0
TUR	AGO	Türkiye	Angola	0	32	0	0	0	0	0	0
TUR	ARG	Türkiye	Argentina	6	29	0	0	0	0	0	0
TUR	ARM	Türkiye	Armenia	25	22	0	0	0	0	0	0
TUR	AUS	Türkiye	Australia	148	725	0	0	0	0	0	0
TUR	AUT	Türkiye	Austria	929	3720	0	0	0	0	0	0
TUR	BEL	Türkiye	Belgium	3449	3940	0	0	0	0	0	0
TUR	BFA	Türkiye	Burkina Faso	37	0	0	0	0	0	0	0
TUR	BGR	Türkiye	Bulgaria	12	20	0	0	0	0	0	0
TUR	BIH	Türkiye	Bosnia and Herzegovina	66	33	0	0	0	0	31	0
TUR	BLR	Türkiye	Belarus	19	0	0	0	0	0	0	0
TUR	BRA	Türkiye	Brazil	27	124	0	0	0	0	0	0
TUR	CAF	Türkiye	Central African Rep.	9	5	0	0	0	0	0	0
TUR	CAN	Türkiye	Canada	12341	7877	0	0	0	0	0	0
TUR	CHE	Türkiye	Switzerland	12152	6104	667	0	0	0	0	0
TUR	CHL	Türkiye	Chile	27	5	0	0	0	0	0	0
TUR	CIV	Türkiye	Cote d'Ivoire	34	0	0	0	0	0	0	0
TUR	CMR	Türkiye	Cameroon	5	0	0	0	0	0	0	0
TUR	COL	Türkiye	Colombia	7	0	0	0	0	0	0	0
TUR	CRI	Türkiye	Costa Rica	0	8	0	0	0	0	0	0
TUR	CYP	Türkiye	Cyprus	305	196	0	0	0	0	0	0
TUR	CZE	Türkiye	Czechia	22	38	0	0	0	0	0	0
TUR	DEU	Türkiye	Germany	47201	80664	0	0	0	0	0	0
TUR	DNK	Türkiye	Denmark	135	228	0	0	0	0	0	0
TUR	DZA	Türkiye	Algeria	5	0	0	0	0	0	0	0
TUR	EGY	Türkiye	Egypt	0	234	0	0	0	0	0	0
TUR	ESP	Türkiye	Spain	214	135	0	0	0	0	0	0
TUR	EST	Türkiye	Estonia	37	5	0	0	0	0	0	0
TUR	FIN	Türkiye	Finland	1078	288	0	0	0	0	0	0
TUR	FRA	Türkiye	France	24159	4791	0	0	0	0	0	0
TUR	GBR	Türkiye	United Kingdom of Great Britain and Northern Ireland	5014	5194	0	0	0	0	0	0
TUR	GEO	Türkiye	Georgia	5	115	0	0	0	0	0	0
TUR	GHA	Türkiye	Ghana	79	7	0	0	0	0	0	0
TUR	GNB	Türkiye	Guinea-Bissau	0	5	0	0	0	0	0	0
TUR	GRC	Türkiye	Greece	981	2121	0	0	0	0	0	0
TUR	HKG	Türkiye	China, Hong Kong SAR	5	0	0	0	0	0	0	0
TUR	HRV	Türkiye	Croatia	33	149	0	0	0	0	8	0
TUR	HUN	Türkiye	Hungary	37	0	0	0	0	0	0	0
TUR	IDN	Türkiye	Indonesia	0	5	0	0	0	0	0	0
TUR	IND	Türkiye	India	5	0	0	0	0	0	0	0
TUR	IRL	Türkiye	Ireland	57	74	0	0	0	0	0	0
TUR	IRQ	Türkiye	Iraq	4213	3590	0	0	0	0	410	0
TUR	ISL	Türkiye	Iceland	36	27	0	0	0	0	0	0
TUR	ISR	Türkiye	Israel	5	207	0	0	0	0	0	0
TUR	ITA	Türkiye	Italy	2391	2404	0	0	0	0	0	0
TUR	JPN	Türkiye	Japan	58	0	0	0	0	0	0	0
TUR	KEN	Türkiye	Kenya	178	54	0	0	0	0	0	0
TUR	KGZ	Türkiye	Kyrgyzstan	0	112	0	0	0	0	0	0
TUR	KOR	Türkiye	Rep. of Korea	6	1352	0	0	0	0	0	0
TUR	LBN	Türkiye	Lebanon	7	10	0	0	0	0	25	0
TUR	LBR	Türkiye	Liberia	16	0	0	0	0	0	0	0
TUR	LTU	Türkiye	Lithuania	74	5	0	0	0	0	0	0
TUR	LUX	Türkiye	Luxembourg	171	200	0	0	0	0	0	0
TUR	LVA	Türkiye	Latvia	37	0	0	0	0	0	0	0
TUR	MAR	Türkiye	Morocco	5	34	0	0	0	0	0	0
TUR	MDA	Türkiye	Rep. of Moldova	83	23	0	0	0	0	0	0
TUR	MEX	Türkiye	Mexico	9	35	0	0	0	0	0	0
TUR	MLI	Türkiye	Mali	27	5	0	0	0	0	0	0
TUR	MLT	Türkiye	Malta	21	5	0	0	0	0	0	0
TUR	MNE	Türkiye	Montenegro	0	13	0	0	0	0	0	0
TUR	MOZ	Türkiye	Mozambique	0	30	0	0	0	0	0	0
TUR	MRT	Türkiye	Mauritania	0	7	0	0	0	0	0	0
TUR	MWI	Türkiye	Malawi	0	5	0	0	0	0	0	0
TUR	NGA	Türkiye	Nigeria	439	18	0	0	0	0	0	0
TUR	NLD	Türkiye	Netherlands (Kingdom of the)	10790	3622	0	0	0	0	0	0
TUR	NOR	Türkiye	Norway	1470	464	0	0	0	0	0	0
TUR	NZL	Türkiye	New Zealand	45	27	0	0	0	0	0	0
TUR	PAK	Türkiye	Pakistan	5	0	0	0	0	0	0	0
TUR	PER	Türkiye	Peru	41	101	0	0	0	0	0	0
TUR	PHL	Türkiye	Philippines	60	21	0	0	0	0	0	0
TUR	POL	Türkiye	Poland	331	65	0	0	0	0	0	0
TUR	PRT	Türkiye	Portugal	69	21	0	0	0	0	0	0
TUR	PRY	Türkiye	Paraguay	5	5	0	0	0	0	0	0
TUR	ROU	Türkiye	Romania	229	10	0	0	0	0	0	0
TUR	RUS	Türkiye	Russian Federation	5	0	0	0	0	0	0	0
TUR	SEN	Türkiye	Senegal	0	5	0	0	0	0	0	0
TUR	SRB	Türkiye	Serbia and Kosovo: S/RES/1244 (1999)	129	36	0	0	0	0	30	0
TUR	SVK	Türkiye	Slovakia	22	7	0	0	0	0	0	0
TUR	SVN	Türkiye	Slovenia	66	6	0	0	0	0	0	0
TUR	SWE	Türkiye	Sweden	1908	255	0	0	0	0	0	0
TUR	SYR	Türkiye	Syrian Arab Rep.	5	0	0	0	0	0	0	0
TUR	TGO	Türkiye	Togo	10	0	0	0	0	0	0	0
TUR	TZA	Türkiye	United Rep. of Tanzania	10	5	0	0	0	0	0	0
TUR	UGA	Türkiye	Uganda	95	0	0	0	0	0	0	0
TUR	UKR	Türkiye	Ukraine	6	0	0	0	0	0	0	0
TUR	URY	Türkiye	Uruguay	13	6	0	0	0	0	0	0
TUR	USA	Türkiye	United States of America	7853	28521	0	0	0	0	0	0
TUR	VEN	Türkiye	Venezuela (Bolivarian Republic of)	6	0	0	0	0	0	0	0
TUR	ZAF	Türkiye	South Africa	5	10	0	0	0	0	0	0
TUR	ZMB	Türkiye	Zambia	21	5	0	0	0	0	0	0
TUV	AUS	Tuvalu	Australia	0	5	0	0	0	0	0	0
TUV	NZL	Tuvalu	New Zealand	0	6	0	0	0	0	0	0
TZA	AGO	United Rep. of Tanzania	Angola	5	0	0	0	0	0	0	0
TZA	AUS	United Rep. of Tanzania	Australia	0	21	0	0	0	0	0	0
TZA	AUT	United Rep. of Tanzania	Austria	5	0	0	0	0	0	0	0
TZA	BEL	United Rep. of Tanzania	Belgium	38	47	0	0	0	0	0	0
TZA	BGR	United Rep. of Tanzania	Bulgaria	5	0	0	0	0	0	0	0
TZA	BRA	United Rep. of Tanzania	Brazil	5	39	0	0	0	0	0	0
TZA	CAN	United Rep. of Tanzania	Canada	497	981	0	0	0	0	0	0
TZA	CHE	United Rep. of Tanzania	Switzerland	12	8	5	0	0	0	0	0
TZA	DEU	United Rep. of Tanzania	Germany	148	278	0	0	0	0	0	0
TZA	DNK	United Rep. of Tanzania	Denmark	13	0	0	0	0	0	0	0
TZA	ESP	United Rep. of Tanzania	Spain	5	25	0	0	0	0	0	0
TZA	FIN	United Rep. of Tanzania	Finland	5	6	0	0	0	0	0	0
TZA	FRA	United Rep. of Tanzania	France	47	12	0	0	0	0	0	0
TZA	GBR	United Rep. of Tanzania	United Kingdom of Great Britain and Northern Ireland	179	171	0	0	0	0	0	0
TZA	GRC	United Rep. of Tanzania	Greece	5	0	0	0	0	0	0	0
TZA	IDN	United Rep. of Tanzania	Indonesia	0	16	0	0	0	0	0	0
TZA	IND	United Rep. of Tanzania	India	0	6	0	0	0	0	0	0
TZA	IRL	United Rep. of Tanzania	Ireland	5	16	0	0	0	0	0	0
TZA	ISR	United Rep. of Tanzania	Israel	0	160	0	0	0	0	0	0
TZA	ITA	United Rep. of Tanzania	Italy	10	7	0	0	0	0	0	0
TZA	KEN	United Rep. of Tanzania	Kenya	17	131	0	0	0	0	0	0
TZA	KOR	United Rep. of Tanzania	Rep. of Korea	0	190	0	0	0	0	0	0
TZA	LUX	United Rep. of Tanzania	Luxembourg	0	10	0	0	0	0	0	0
TZA	MEX	United Rep. of Tanzania	Mexico	0	5	0	0	0	0	0	0
TZA	NLD	United Rep. of Tanzania	Netherlands (Kingdom of the)	19	34	0	0	0	0	0	0
TZA	NOR	United Rep. of Tanzania	Norway	16	0	0	0	0	0	0	0
TZA	NZL	United Rep. of Tanzania	New Zealand	0	5	0	0	0	0	0	0
TZA	PAK	United Rep. of Tanzania	Pakistan	0	5	0	0	0	0	0	0
TZA	PER	United Rep. of Tanzania	Peru	0	6	0	0	0	0	0	0
TZA	POL	United Rep. of Tanzania	Poland	0	5	0	0	0	0	0	0
TZA	PRT	United Rep. of Tanzania	Portugal	15	0	0	0	0	0	0	0
TZA	SOM	United Rep. of Tanzania	Somalia	0	141	0	0	0	0	0	0
TZA	SWE	United Rep. of Tanzania	Sweden	90	11	0	0	0	0	0	0
TZA	SWZ	United Rep. of Tanzania	Eswatini	0	5	0	0	0	0	0	0
TZA	UGA	United Rep. of Tanzania	Uganda	19	0	0	0	0	0	0	0
TZA	USA	United Rep. of Tanzania	United States of America	71	1297	0	0	0	0	0	0
TZA	YEM	United Rep. of Tanzania	Yemen	0	0	0	0	0	0	10	0
TZA	ZAF	United Rep. of Tanzania	South Africa	28	262	0	0	0	0	0	0
UGA	AGO	Uganda	Angola	0	6	0	0	0	0	0	0
UGA	AUS	Uganda	Australia	43	101	0	0	0	0	0	0
UGA	AUT	Uganda	Austria	44	13	0	0	0	0	0	0
UGA	BDI	Uganda	Burundi	15	0	0	0	0	0	0	0
UGA	BEL	Uganda	Belgium	27	42	0	0	0	0	0	0
UGA	BRA	Uganda	Brazil	11	10	0	0	0	0	0	0
UGA	BWA	Uganda	Botswana	8	0	0	0	0	0	0	0
UGA	CAF	Uganda	Central African Rep.	15	0	0	0	0	0	0	0
UGA	CAN	Uganda	Canada	2559	4505	0	0	0	0	0	0
UGA	CHE	Uganda	Switzerland	63	35	5	0	0	0	0	0
UGA	CHN	Uganda	China	7	54	0	0	0	0	0	0
UGA	COD	Uganda	Dem. Rep. of the Congo	25	0	0	0	0	0	0	0
UGA	CYP	Uganda	Cyprus	0	5	0	0	0	0	0	0
UGA	CZE	Uganda	Czechia	5	0	0	0	0	0	0	0
UGA	DEU	Uganda	Germany	395	656	0	0	0	0	0	0
UGA	DNK	Uganda	Denmark	139	36	0	0	0	0	0	0
UGA	ECU	Uganda	Ecuador	5	0	0	0	0	0	0	0
UGA	EGY	Uganda	Egypt	12	11	0	0	0	0	0	0
UGA	ESP	Uganda	Spain	15	15	0	0	0	0	0	0
UGA	ETH	Uganda	Ethiopia	14	5	0	0	0	0	0	0
UGA	FIN	Uganda	Finland	51	27	0	0	0	0	0	0
UGA	FRA	Uganda	France	269	54	0	0	0	0	0	0
UGA	GBR	Uganda	United Kingdom of Great Britain and Northern Ireland	1313	485	0	0	0	0	0	0
UGA	GHA	Uganda	Ghana	11	0	0	0	0	0	0	0
UGA	GRC	Uganda	Greece	104	33	0	0	0	0	0	0
UGA	HKG	Uganda	China, Hong Kong SAR	6	0	0	0	0	0	0	0
UGA	HUN	Uganda	Hungary	8	0	0	0	0	0	0	0
UGA	IDN	Uganda	Indonesia	0	22	0	0	0	0	0	0
UGA	IND	Uganda	India	5	61	0	0	0	0	0	0
UGA	IRL	Uganda	Ireland	82	60	0	0	0	0	0	0
UGA	ISL	Uganda	Iceland	50	7	0	0	0	0	0	0
UGA	ISR	Uganda	Israel	0	470	0	0	0	0	0	0
UGA	ITA	Uganda	Italy	75	19	0	0	0	0	0	0
UGA	JPN	Uganda	Japan	16	0	0	0	0	0	0	0
UGA	KEN	Uganda	Kenya	835	3200	0	0	0	0	0	0
UGA	KOR	Uganda	Rep. of Korea	40	117	0	0	0	0	0	0
UGA	LSO	Uganda	Lesotho	0	5	0	0	0	0	0	0
UGA	LUX	Uganda	Luxembourg	5	10	0	0	0	0	0	0
UGA	MEX	Uganda	Mexico	6	22	0	0	0	0	0	0
UGA	MOZ	Uganda	Mozambique	0	23	0	0	0	0	0	0
UGA	MUS	Uganda	Mauritius	0	5	0	0	0	0	0	0
UGA	MWI	Uganda	Malawi	0	9	0	0	0	0	0	0
UGA	MYS	Uganda	Malaysia	14	7	0	0	0	0	0	0
UGA	NAM	Uganda	Namibia	14	11	0	0	0	0	0	0
UGA	NLD	Uganda	Netherlands (Kingdom of the)	526	546	0	0	0	0	0	0
UGA	NOR	Uganda	Norway	41	19	0	0	0	0	0	0
UGA	NZL	Uganda	New Zealand	11	9	0	0	0	0	0	0
UGA	PER	Uganda	Peru	0	5	0	0	0	0	0	0
UGA	PHL	Uganda	Philippines	5	5	0	0	0	0	0	0
UGA	POL	Uganda	Poland	7	0	0	0	0	0	0	0
UGA	PRT	Uganda	Portugal	5	0	0	0	0	0	0	0
UGA	ROU	Uganda	Romania	7	8	0	0	0	0	0	0
UGA	SSD	Uganda	South Sudan	5	340	0	0	0	0	0	0
UGA	SVK	Uganda	Slovakia	5	0	0	0	0	0	0	0
UGA	SWE	Uganda	Sweden	676	88	0	0	0	0	0	0
UGA	SWZ	Uganda	Eswatini	7	6	0	0	0	0	0	0
UGA	THA	Uganda	Thailand	5	5	0	0	0	0	0	0
UGA	TZA	Uganda	United Rep. of Tanzania	17	5	0	0	0	0	0	0
UGA	UGA	Uganda	Uganda	0	0	0	0	0	0	0	3200000
UGA	USA	Uganda	United States of America	1957	4855	0	0	0	0	0	0
UGA	ZAF	Uganda	South Africa	418	2097	0	0	0	0	0	0
UGA	ZMB	Uganda	Zambia	376	177	0	0	0	0	0	0
UGA	ZWE	Uganda	Zimbabwe	10	5	0	0	0	0	0	0
UKR	ALB	Ukraine	Albania	9250	0	0	0	0	0	0	0
UKR	ARG	Ukraine	Argentina	121	26	0	0	0	0	0	0
UKR	ARM	Ukraine	Armenia	706	63	0	0	0	0	0	0
UKR	AUS	Ukraine	Australia	34	1019	0	0	0	0	0	0
UKR	AUT	Ukraine	Austria	84987	56	8000	0	0	0	0	0
UKR	AZE	Ukraine	Azerbaijan	4906	206	0	0	0	0	0	0
UKR	BEL	Ukraine	Belgium	85635	887	0	0	0	0	0	0
UKR	BGR	Ukraine	Bulgaria	74322	5	29000	0	0	0	0	0
UKR	BIH	Ukraine	Bosnia and Herzegovina	267	5	0	0	0	0	0	0
UKR	BLR	Ukraine	Belarus	43114	1199	0	0	0	0	0	0
UKR	BOL	Ukraine	Bolivia (Plurinational State of)	7	9	0	0	0	0	0	0
UKR	BRA	Ukraine	Brazil	1330	34	0	0	0	0	0	0
UKR	CAN	Ukraine	Canada	75221	824	3000	0	0	0	0	0
UKR	CHE	Ukraine	Switzerland	66894	639	6059	0	0	0	0	0
UKR	CHL	Ukraine	Chile	67	45	0	0	0	0	0	0
UKR	CHN	Ukraine	China	0	18	0	0	0	0	0	0
UKR	COL	Ukraine	Colombia	9	25	0	0	0	0	0	0
UKR	CRI	Ukraine	Costa Rica	35	18	0	0	0	0	0	0
UKR	CYP	Ukraine	Cyprus	21875	85	0	0	0	0	0	0
UKR	CZE	Ukraine	Czechia	388388	126	10000	0	0	0	0	0
UKR	DEU	Ukraine	Germany	1205729	1830	17000	0	0	0	0	0
UKR	DNK	Ukraine	Denmark	36058	640	0	0	0	0	0	0
UKR	DOM	Ukraine	Dominican Rep.	5	28	0	0	0	0	0	0
UKR	ECU	Ukraine	Ecuador	102	8	0	0	0	0	0	0
UKR	EGY	Ukraine	Egypt	0	10	0	0	0	0	0	0
UKR	ESP	Ukraine	Spain	222544	1010	4000	0	0	0	0	0
UKR	EST	Ukraine	Estonia	41729	98	0	0	0	0	0	0
UKR	FIN	Ukraine	Finland	68589	197	2000	0	0	0	0	0
